fold_end,test_start,test_end,selected_model,ensemble_weights,multi_agent_mape,multi_agent_rmse,multi_agent_mae,multi_agent_runtime_sec,naive_mape,naive_rmse,naive_mae,moving_avg_mape,moving_avg_rmse,moving_avg_mae,moving_avg_20_mape,moving_avg_20_rmse,moving_avg_20_mae,ewma_mape,ewma_rmse,ewma_mae,seasonal_naive_mape,seasonal_naive_rmse,seasonal_naive_mae,prophet_mape,prophet_rmse,prophet_mae,prophet_runtime_sec,trend_agent_contribution,seasonal_agent_contribution,residual_agent_contribution
2021-02-04,2021-02-05,2021-02-11,dynamic_ensemble,"{'moving_avg_10': 0.1853, 'moving_avg_20': 0.1942, 'median_20': 0.2595, 'component_weighted': 0.2275, 'moving_avg_5': 0.1336}",53.850552757530714,23534891.663724817,21990968.95526865,0.5184330999909434,17.756580472352653,8670735.615621088,7627440.0,68.56138910604538,29601918.362666972,28389860.0,56.03851259030378,24426537.94720048,22942675.0,59.70549031569801,25930478.748962726,24537732.33654666,72.11968615337499,40987531.205941156,31080780.0,89.34099420133965,38804065.51186969,37928948.598741904,0.40408079998451285,-73684.17458708584,0.0,2572783.1891529
2021-02-11,2021-02-12,2021-02-19,dynamic_ensemble,"{'moving_avg_3': 0.2638, 'median_5': 0.2479, 'median_20': 0.332, 'moving_avg_5': 0.1563}",17.549329402597518,17333974.8423844,12122075.166687235,0.5226873999927193,25.100878609569943,20593260.23552366,16448720.0,21.579686311603187,19020600.481509514,14431260.0,21.757925746891356,13467557.017723184,12718155.0,12.238018528599511,13428162.779596925,8656653.727925615,21.985955967825692,20344470.51259875,14431260.0,33.14077250997677,19841494.214833792,17830390.67940076,0.4819386000162922,0.0,0.0,0.0
2021-02-19,2021-02-22,2021-02-26,dynamic_ensemble,"{'component_weighted': 0.8432, 'moving_avg_5': 0.1568}",41.8637569405753,63667289.045896456,52667958.74925332,0.5225314999988768,29.908328229808053,44257040.31873347,36713420.0,39.062358035934196,61428471.046413,49938840.0,34.735296226816324,58053616.58286243,45723660.0,38.9747409305295,61359103.76705213,49853488.34877525,42.00495396487559,57001963.668350935,49938840.0,25.651364277228296,38244155.977546334,31940631.478878796,0.4149308000050951,100592.21561243385,0.0,-8628287.64276056
2021-02-26,2021-03-01,2021-03-05,dynamic_ensemble,"{'naive': 0.1124, 'moving_avg_3': 0.1172, 'median_20': 0.1388, 'ewma_5': 0.0978, 'drift': 0.1121, 'component_additive': 0.1174, 'component_no_residual': 0.1174, 'component_shrunk': 0.1174, 'moving_avg_5': 0.0695}",24.832655053429363,44922409.61576717,35288054.464686796,0.5215627999859862,36.259952768486144,43829180.43370193,36922780.0,23.693339864275277,40825013.67191443,32233568.0,39.14242012559422,66998971.05453057,56342815.0,26.6650450039981,48158392.785458006,38410351.325729735,26.17613278359211,34101236.67124112,30110840.0,19.10894873861193,34128978.00323902,26082561.453006677,0.40333420000388287,50607.0356278345,0.0,21993547.05562342
2021-03-05,2021-03-08,2021-03-12,dynamic_ensemble,"{'naive': 0.2326, 'moving_avg_3': 0.2446, 'ewma_5': 0.1809, 'drift': 0.2315, 'moving_avg_5': 0.1104}",56.19892471477187,52145010.19248129,47608557.571666546,0.5484146000235341,61.41008655492312,56658123.67059114,52523440.0,35.96466006887974,35592580.9360153,28555220.0,22.164855486844697,25499775.478372842,22404967.0,29.43089448445697,30482513.858070314,22567745.048382085,60.27873940215689,61086984.06647688,49290700.0,46.19119278316609,46441765.246194676,36234760.6354105,0.4091928999987431,0.0,0.0,0.0
2021-03-12,2021-03-15,2021-03-19,dynamic_ensemble,"{'ewma_10': 0.3106, 'component_weighted': 0.4347, 'moving_avg_5': 0.2547}",21.48869903715794,20603878.9008647,17591871.59918641,0.5280444000090938,29.05963075484556,35317625.69516813,30162920.0,19.649982102023085,18963637.782535292,16676152.0,19.46927328415588,18856356.478514746,16585441.0,21.361765176504687,20456312.532108884,17535421.38320969,40.47440636202443,38608125.72202904,35929640.0,46.1461136909698,41838656.57657608,39124653.62913664,0.43066370001179166,387432.6531640813,0.0,4148042.9161722064
2021-03-19,2021-03-22,2021-03-26,dynamic_ensemble,"{'component_additive': 0.2089, 'component_no_residual': 0.2089, 'component_shrunk': 0.2089, 'component_weighted': 0.2276, 'moving_avg_5': 0.1458}",14.845188092385452,15463162.537857339,13092637.642232042,0.5103656999999657,19.7150468693539,21807701.419452716,16421680.0,14.277345323441676,16158023.948750664,13768916.0,17.723336805730007,18327239.553323355,15282026.0,15.347195633090593,15943326.031325895,13922401.001652572,4.1838929626460155,7606113.418428626,3850060.0,21.628854978011198,23304534.865192335,18240781.704869732,0.4356075999967288,499191.30128597096,0.0,337882.6980400942
2021-03-26,2021-03-29,2021-04-05,dynamic_ensemble,"{'component_additive': 0.2287, 'component_no_residual': 0.2287, 'component_shrunk': 0.2287, 'component_weighted': 0.206, 'moving_avg_5': 0.1079}",11.519642436628013,12814646.194118246,10889420.44105216,0.5555370999791194,19.378725558033697,21123233.411577877,16714760.0,11.857092874434436,12941665.193629451,10811880.0,13.528431996430895,14953355.87635431,11688498.0,12.523111133844894,13638217.228359768,11057448.462577581,21.07734777511298,21921622.26980476,20613800.0,12.744509697223524,13332584.239058712,12297989.555616507,0.5102024000079837,92000.52199327946,0.0,37108.511051217094
2021-04-05,2021-04-06,2021-04-12,dynamic_ensemble,"{'component_additive': 0.2339, 'component_no_residual': 0.2339, 'component_shrunk': 0.2339, 'component_weighted': 0.2115, 'moving_avg_5': 0.0869}",73.21244931243103,42890513.8617714,42835951.726158075,0.7118846000230405,56.44320212447095,33068732.693074286,32978820.0,66.69737381808967,39064443.28059982,38988360.0,66.59839045165117,39006546.430773646,38930350.0,69.00800898308461,40416060.51023539,40342526.36899936,66.10829147500506,40654417.57172275,38988360.0,20.030811066123402,12842170.857505297,11752014.29652514,0.4334280999901239,619.3118717372417,0.0,2261377.1989324912
2021-04-12,2021-04-13,2021-04-19,dynamic_ensemble,"{'naive': 0.0906, 'moving_avg_3': 0.0826, 'moving_avg_5': 0.102, 'moving_avg_10': 0.0924, 'moving_avg_20': 0.0953, 'median_5': 0.0898, 'median_20': 0.091, 'ewma_5': 0.0971, 'ewma_10': 0.0928, 'seasonal_naive': 0.0762, 'drift': 0.0903}",14.560714679878789,10388834.101407273,9925105.503317714,0.5823715000005905,14.560556399033848,15190076.503691481,11151960.0,12.95702721899788,13796999.314720575,9951312.0,31.907679315740655,22212868.90798271,19638485.0,17.5306919706204,11783178.954025848,11093460.728443837,15.265200315898403,14018383.759192783,11277320.0,25.6233579975217,22595972.9590665,18618592.243642364,0.4338964000053238,0.0,0.0,0.0
2021-04-19,2021-04-20,2021-04-26,dynamic_ensemble,"{'component_additive': 0.2997, 'component_no_residual': 0.2997, 'component_shrunk': 0.2997, 'moving_avg_5': 0.1008}",17.097893154053317,15591581.6410107,12344504.733823052,0.6115094000124373,19.766953388083756,15703424.284722107,13149700.0,17.302808520490693,16486102.71355847,13174620.0,20.871320516716207,16418014.425624069,13585696.0,17.157138863358746,15407458.246325992,12442323.596041754,27.87271333641848,23799992.748192172,20586220.0,42.29913538896583,35618253.00452523,32731769.065625608,0.47060650002094917,-116657.02370516583,0.0,-23837.868833044544
2021-04-26,2021-04-27,2021-05-03,dynamic_ensemble,"{'component_additive': 0.2256, 'component_no_residual': 0.2256, 'component_shrunk': 0.2256, 'component_weighted': 0.2327, 'moving_avg_5': 0.0905}",20.61438701837465,13777110.006781004,12287757.027722329,0.6386687000049278,19.90226315442775,20311313.144747682,15495040.0,23.49836462390925,15777051.165791407,13544968.0,23.67746714382792,15922411.306225732,13606173.0,22.006900810257484,14758662.430861678,13035287.607138917,30.389735479788992,19716072.146348014,18681000.0,31.815144628601782,24727215.071061805,22489687.158880748,0.5048157999990508,360288.31311314926,0.0,109294.90522139147
2021-05-03,2021-05-04,2021-05-10,dynamic_ensemble,"{'component_additive': 0.2186, 'component_no_residual': 0.2186, 'component_shrunk': 0.2186, 'component_weighted': 0.2407, 'moving_avg_5': 0.1035}",13.462767207852416,15066550.60974443,11342896.451110784,0.6099971999938134,14.37239875300335,16793364.548475686,12348140.0,14.933731574335448,17454463.311783608,12898328.0,14.937070398840552,17457357.709390044,12901304.0,14.195592078746417,15749729.273998512,11920052.165873263,22.61013159335142,25025187.53560101,18990320.0,33.53491221528683,33307566.325811654,27984083.993250072,0.5308112999773584,275034.502912933,0.0,-840401.4057684634
2021-05-10,2021-05-11,2021-05-17,dynamic_ensemble,"{'naive': 0.0968, 'moving_avg_3': 0.0935, 'moving_avg_5': 0.0945, 'ewma_5': 0.1084, 'drift': 0.0963, 'component_additive': 0.1328, 'component_no_residual': 0.1328, 'component_shrunk': 0.1328, 'component_weighted': 0.1119}",26.851619323972475,36069129.38328967,30140389.426216286,0.6235181000083685,23.68514504911908,31350228.29505393,25921640.0,25.77932161986286,34448196.956241414,28753760.0,28.25597313001379,38539073.83625643,32103131.0,27.152702199596224,36668153.32201108,30611090.781851422,28.376423080571943,38272887.94308577,30641840.0,45.111916754667,54703667.71715203,48791523.0860365,0.5758003999944776,-91253.22957663238,0.0,2207286.0048877746
2021-05-17,2021-05-18,2021-05-24,dynamic_ensemble,"{'naive': 0.1126, 'moving_avg_3': 0.0974, 'moving_avg_5': 0.1011, 'moving_avg_10': 0.096, 'moving_avg_20': 0.0871, 'median_5': 0.0933, 'median_20': 0.0891, 'ewma_5': 0.1082, 'ewma_10': 0.1028, 'drift': 0.1125}",28.140309309031785,21045882.306355458,18342399.85167087,0.6385737999808043,21.192819203020466,21088221.797534283,16950380.0,46.4753793259579,32667656.072972238,28786716.0,24.13168622677762,19677601.731501732,16059228.0,31.75913778485479,22763099.618528485,20404002.05973545,38.505625813113085,31896580.430980373,26633780.0,27.892406860780085,28156920.62942603,22926832.2887292,0.5412822999933269,0.0,0.0,0.0
2021-05-24,2021-05-25,2021-06-01,dynamic_ensemble,"{'naive': 0.2122, 'moving_avg_20': 0.1586, 'median_20': 0.1664, 'ewma_5': 0.15, 'drift': 0.2117, 'moving_avg_5': 0.1011}",22.949911630950925,12856563.481544394,11554366.274362903,0.7006421999831218,11.33089003870212,6214640.246385949,5935440.0,39.6416763020382,21216165.86469855,20454080.0,49.869586403658076,26512968.594429877,25907165.0,45.63231630834929,24310199.367137812,23648033.489446595,44.97555312076827,31018963.761544324,21590040.0,17.408984087669037,11072920.481693914,9634269.385095546,0.558462499990128,0.0,0.0,0.0
2021-06-01,2021-06-02,2021-06-08,dynamic_ensemble,"{'naive': 0.4353, 'drift': 0.4338, 'moving_avg_5': 0.1309}",8.035193522389564,4473318.916879383,4079407.770573874,0.653458100015996,8.088143397005117,4512249.855227434,4101560.0,7.974322812454962,4427019.440436195,4057620.0,47.2871845580176,24640019.678240925,24293410.0,20.850529092053147,11309086.2062533,10532550.997002989,14.562620305762602,8894571.828592988,7644180.0,11.115609503486054,6986238.235079429,5898935.093857015,0.46126740000909194,0.0,0.0,0.0
2021-06-08,2021-06-09,2021-06-15,dynamic_ensemble,"{'naive': 0.4388, 'drift': 0.438, 'moving_avg_5': 0.1233}",6.516897558566262,3435822.8662759312,3055138.814272712,0.5790420999983326,6.700422182026164,3498029.993296227,3180260.0,10.204889856966473,5738052.849530056,4593960.0,48.29910738627527,22956441.27849088,22697520.0,17.630659501418677,8820576.351480836,8122917.280749753,13.6543425364117,7243165.167521724,6343640.0,13.494086801080108,8705949.001953527,6094871.4771794155,0.4277228999999352,0.0,0.0,0.0
2021-06-15,2021-06-16,2021-06-22,dynamic_ensemble,"{'naive': 0.456, 'drift': 0.4548, 'moving_avg_5': 0.0893}",35.67035900903199,38777852.10103982,32986588.543557554,0.5660020000068471,35.177192773321394,38454235.307778515,32598380.0,39.870923540108514,41662937.06309242,36328040.0,28.07758614077647,33804639.9697083,26957000.0,36.148776764500404,39110839.55620653,33370405.09657816,39.562585370227794,42251485.242391184,36328040.0,30.977169856876728,31515323.678982034,27948650.86225771,0.47375469998223707,0.0,0.0,0.0
2021-06-22,2021-06-23,2021-06-29,dynamic_ensemble,"{'naive': 0.4167, 'drift': 0.4135, 'moving_avg_5': 0.1698}",31.998945097020247,15701889.136699006,13780751.212002989,0.6936462000012398,22.858879220752428,11996981.713581128,9508920.0,78.65482219655311,36528949.99326972,35743820.0,26.521991118518145,13498197.214829283,11200795.0,48.64219271302911,22889533.434734486,21614514.138454005,73.14955332518308,38944285.02589308,35743820.0,17.020796572174618,8815055.134618755,8194711.995453382,0.4340255999995861,0.0,0.0,0.0
2021-06-29,2021-06-30,2021-07-07,dynamic_ensemble,"{'naive': 0.4405, 'drift': 0.4409, 'moving_avg_5': 0.1186}",38.902323327873624,24880806.75481899,24281904.43018474,0.5717681999958586,41.18175929859705,26239441.373093292,25674800.0,20.917693550648636,14343319.976546574,13282240.0,8.751441895003872,6441456.779411393,5558741.0,10.610173576078482,8040164.392596606,6848129.030673881,21.219046823633082,16177990.861785032,13454960.0,43.59316702929639,31069156.353960227,27723549.521890033,0.4311502000200562,0.0,0.0,0.0
2021-07-07,2021-07-08,2021-07-14,dynamic_ensemble,"{'component_additive': 0.2593, 'component_no_residual': 0.2593, 'component_shrunk': 0.2593, 'component_weighted': 0.2064, 'moving_avg_5': 0.0157}",18.878691330696892,20135628.702465374,14974821.10312419,0.5686335999926087,18.539014578823572,17591277.152952824,13722760.0,18.582791609941115,18245440.39150604,14103600.0,18.609730507915543,18733033.169553723,14337956.0,18.62464007458806,19028561.77779466,14467662.360312909,20.666779210732876,19320938.62254109,15350600.0,65.90079063652344,46960704.61174059,45292084.88537184,0.42913050000788644,-94960.90735217556,0.0,692061.7222800255
2021-07-14,2021-07-15,2021-07-21,dynamic_ensemble,"{'moving_avg_20': 0.1549, 'median_20': 0.1398, 'component_additive': 0.165, 'component_no_residual': 0.165, 'component_shrunk': 0.165, 'component_weighted': 0.1713, 'moving_avg_5': 0.039}",25.411328421831676,41712326.075941436,28625603.597681284,0.5617350999964401,25.002369179308293,41255198.68062691,28135340.0,24.969392085479907,38685135.63947786,26973216.0,24.74995662287953,40331814.62376848,27580407.0,25.375253821365405,41665155.754228175,28545309.029700853,37.91550339503965,51045470.29662867,37044200.0,60.24769794505836,68436900.87106787,58129475.27113779,0.4048215000075288,134869.15279616416,0.0,-691100.0044149011
2021-07-21,2021-07-22,2021-07-28,dynamic_ensemble,"{'moving_avg_20': 0.4397, 'median_20': 0.4397, 'moving_avg_5': 0.1207}",25.10691586607451,14903977.45801667,12017854.189315032,0.63885359998676,22.409491051536275,13290409.955904296,10746720.0,65.51238195779503,34829678.70783192,33617380.0,25.124006546960786,14914603.761776576,12025908.0,49.16684473903914,26477452.78427084,24861158.965681627,68.7525975156001,49514803.28966278,33617380.0,16.02687389909725,13047728.147795618,9781293.713988494,0.6418631999986246,0.0,0.0,0.0
2021-07-28,2021-07-29,2021-08-04,dynamic_ensemble,"{'moving_avg_20': 0.4373, 'median_20': 0.4186, 'moving_avg_5': 0.144}",20.465839288828672,11961978.335577494,10390542.141607169,0.6387282999930903,13.430299893331993,8953811.735233214,7829700.0,13.10798238609768,8287391.690875966,7314828.0,25.26696785998534,14998111.945082454,12705683.0,20.177263513382513,11794815.55534237,10251388.699124616,12.491448179975595,8651576.671220107,7155060.0,16.588407476615924,11695241.345616585,9810946.070145652,0.4679609000158962,0.0,0.0,0.0
2021-08-04,2021-08-05,2021-08-11,dynamic_ensemble,"{'naive': 0.2493, 'moving_avg_20': 0.1841, 'median_20': 0.2247, 'drift': 0.2493, 'moving_avg_5': 0.0926}",27.721610541130058,11982503.094802076,11677115.35476702,0.6844206000096165,9.532358154742331,4678496.7258725315,3912140.0,31.03184406392037,13364009.626365883,13092000.0,57.061196073042886,24362735.89537154,24214595.0,37.241165246464696,15972190.340749804,15745303.267563358,30.265129361452203,14756530.3161685,13092000.0,15.805960456476651,6920343.350662659,6745871.038753753,0.4565325000148732,0.0,0.0,0.0
2021-08-11,2021-08-12,2021-08-18,dynamic_ensemble,"{'naive': 0.4422, 'drift': 0.4442, 'moving_avg_5': 0.1136}",33.63081849594588,32861203.670089044,26733689.223272346,0.5913165000092704,33.64433307588192,32707854.917190764,26670360.0,33.29260827587158,33508833.722623054,26897384.0,38.79292049645747,24256509.442214165,23347157.0,35.12758622409498,29571700.061446015,25712980.643440466,33.420921762918624,33468252.68776367,26937920.0,41.76075022099312,42762994.8004311,34108226.132296965,0.4471967000281438,0.0,0.0,0.0
2021-08-18,2021-08-19,2021-08-25,dynamic_ensemble,"{'naive': 0.4338, 'drift': 0.4358, 'moving_avg_5': 0.1304}",64.07632894959585,33515043.23309723,29163397.940756746,0.6875220999936573,68.28566709720782,35886947.29903896,30922360.0,38.82609845940337,21554158.822371148,19480520.0,28.582187229179745,20898067.345508892,17153011.0,36.342940212038755,20807663.520375475,18916324.055767946,79.41081782380267,43837028.72431023,41591920.0,27.394668856429462,27063522.97208143,20023587.459952924,0.5872268000093754,0.0,0.0,0.0
2021-08-25,2021-08-26,2021-09-01,dynamic_ensemble,"{'naive': 0.0978, 'moving_avg_5': 0.1266, 'moving_avg_10': 0.1183, 'median_5': 0.1025, 'median_20': 0.1077, 'ewma_5': 0.1128, 'ewma_10': 0.1065, 'drift': 0.0979, 'component_weighted': 0.1299}",13.768386697289165,11853153.92097816,8900379.159174522,0.7038460000185296,28.41868656365666,20626591.74754763,17759040.0,14.662127141774755,10601800.149257673,8493496.0,13.348133857769987,10663187.29133086,8180564.0,13.289625395546325,10494871.440787982,7930386.684025812,26.483373494934483,18891777.323587105,15114360.0,24.829937616649246,16685048.174610326,15129207.64746576,0.5760008000070229,-87995.23815006576,0.0,-698824.4608177897
2021-09-01,2021-09-02,2021-09-09,dynamic_ensemble,"{'component_additive': 0.2103, 'component_no_residual': 0.2103, 'component_shrunk': 0.2103, 'component_weighted': 0.2927, 'moving_avg_5': 0.0765}",18.59203836235048,10230441.956219837,8768788.273739308,0.6662330999970436,10.573393937363992,6180692.812784017,5486180.0,15.564522626369415,9178191.274581283,7189680.0,13.624305425393379,8177469.517063332,6263702.0,13.993852109451552,8384663.84162143,6435236.532993394,25.544262450362176,15780349.842890048,12214920.0,20.47084161687227,11650672.598074393,10815340.08840986,0.46408079998218454,118464.8593448922,0.0,583861.309617795
2021-09-09,2021-09-10,2021-09-16,dynamic_ensemble,"{'component_weighted': 0.6941, 'moving_avg_5': 0.3059}",34.442766695043424,28680750.674661517,28302292.61344006,0.628306500002509,28.81824827011361,24174086.613148388,23722160.0,37.25555451488055,30945239.226162076,30593500.0,27.544623106852583,23157097.916638862,22684920.0,33.28178736162201,27750054.785221897,27357265.06923557,36.902314675360806,32236568.03256203,30593500.0,45.41444573969258,37248619.465555444,37041750.08896433,0.48556400000234134,-23573.5908684209,0.0,1126154.9539741166
2021-09-16,2021-09-17,2021-09-23,dynamic_ensemble,"{'moving_avg_10': 0.1877, 'moving_avg_20': 0.2514, 'median_20': 0.2306, 'ewma_10': 0.1803, 'moving_avg_5': 0.1501}",35.87074179913902,54195279.08779615,44593779.53752872,0.6242315999988932,25.866274397138184,45462949.36041875,33998120.0,24.152336751201364,42671972.2595851,31654604.0,39.634931986085284,57456605.55857459,48505035.0,31.697143873706608,50686870.97733204,40257120.95406607,22.8120310273659,41020941.93396831,30092260.0,52.01563222451784,69519257.26503018,61553588.19563185,0.45056970001314767,0.0,0.0,0.0
2021-09-23,2021-09-24,2021-09-30,dynamic_ensemble,"{'naive': 0.1208, 'moving_avg_3': 0.1324, 'moving_avg_5': 0.1236, 'moving_avg_20': 0.1149, 'median_5': 0.1268, 'ewma_5': 0.1405, 'ewma_10': 0.1215, 'drift': 0.1195}",33.873215687222,34110915.87181455,31131767.239099853,0.6046424999949522,28.355663515861817,38719299.910458095,30681920.0,46.20627471743666,37312647.42803973,35275148.0,28.266111596976017,39126571.20334754,30845675.0,35.131815178725006,33873998.33468851,31554062.73719921,72.18763615094446,63500917.73864374,56689140.0,30.346708019617168,47773122.42154109,35827403.83519137,0.495312399987597,0.0,0.0,0.0
2021-09-30,2021-10-01,2021-10-07,dynamic_ensemble,"{'naive': 0.2059, 'moving_avg_3': 0.1717, 'moving_avg_20': 0.1509, 'ewma_5': 0.1498, 'drift': 0.2049, 'moving_avg_5': 0.1168}",22.87490808005333,24843432.946185745,19942096.3612526,0.7928459999966435,38.24364994490973,40348234.483679704,33713540.0,20.89636746945355,24947240.60530142,22474964.0,23.373884946072916,31196215.9872139,26912314.0,20.928830256393056,23563688.606252655,21784344.35260337,53.83808208144851,56886805.129115835,54573900.0,32.34997215328047,43599226.3922858,37872210.0125957,0.45729630001005717,0.0,0.0,0.0
2021-10-07,2021-10-08,2021-10-14,dynamic_ensemble,"{'component_weighted': 0.6842, 'moving_avg_5': 0.3158}",44.57304123619652,31521478.54955271,31361506.278738536,0.673866299999645,3.904088436179916,3552567.4118867894,2663520.0,51.072444845740826,36095510.0440595,35955920.0,39.716879768714506,28108202.773083873,27928720.0,42.28547009363422,29913035.55467903,29744445.42769443,51.17188674355548,42406458.03553982,35955920.0,5.626143861272368,4609586.886371757,4019770.2410496087,0.47010819998104125,8650.418144404888,0.0,9547909.855291113
2021-10-14,2021-10-15,2021-10-21,dynamic_ensemble,"{'naive': 0.304, 'moving_avg_3': 0.248, 'drift': 0.3027, 'moving_avg_5': 0.1453}",36.741336841866605,19739281.414316595,17343236.908076137,0.6461987000075169,36.015768989294436,19413219.730482627,16967360.0,37.17718433415125,19939528.513593294,17567100.0,86.00627180070578,43809422.38410163,42781815.0,58.2888387582809,29990988.094222065,28468887.7888366,37.21764089404445,20236343.379820377,17567100.0,33.964496350958065,18264271.720599066,16306899.85278942,0.44039030000567436,0.0,0.0,0.0
2021-10-21,2021-10-22,2021-10-28,dynamic_ensemble,"{'naive': 0.3037, 'moving_avg_3': 0.2414, 'drift': 0.3032, 'moving_avg_5': 0.1517}",20.269927682798656,15534180.97816853,12601307.385506105,0.6212411999877077,25.49363213802914,17960915.990004517,15496720.0,12.463239608488667,9742997.507133007,7487272.0,47.11998025068825,26371804.641533352,24759360.0,17.808929019547772,10546862.44810175,9473738.373321533,23.53032761704706,14504446.530633288,13298200.0,24.200967516817933,13920954.40571428,12853212.83053543,0.40622330000041984,0.0,0.0,0.0
2021-10-28,2021-10-29,2021-11-04,dynamic_ensemble,"{'naive': 0.1265, 'moving_avg_3': 0.1221, 'ewma_5': 0.1026, 'drift': 0.1258, 'component_additive': 0.1434, 'component_no_residual': 0.1434, 'component_shrunk': 0.1434, 'moving_avg_5': 0.0928}",18.714557759539545,10086023.458694829,9950823.864324788,0.5816411999985576,8.554020680425708,8592623.618429938,5347880.0,13.623658170717338,8305494.787067174,7573972.0,34.23019999316491,19108412.08297539,17352880.0,16.529639104009775,9165516.823762802,8919185.333256306,15.609566443114936,10852874.945100952,8608100.0,26.01696499258112,14036283.885138163,13504021.494629418,0.46327090001432225,-28158.101920174435,0.0,5675791.279982494
2021-11-04,2021-11-05,2021-11-11,dynamic_ensemble,"{'naive': 0.2772, 'drift': 0.276, 'component_weighted': 0.3266, 'moving_avg_5': 0.1202}",21.282798027629752,12509314.930442493,10572142.022645468,0.6040662000013981,20.81922414731583,12579385.49039658,10452920.0,22.1517417827203,12478187.413851421,10797952.0,25.471395767840743,13239095.659692923,11657518.0,22.91541359673131,12527373.118850628,10995691.381701967,17.99828273216643,11254928.131800754,8580520.0,27.58702463424516,14541720.593510462,12273681.482251745,0.49560850000125356,24042.259423771873,0.0,5622634.070516262
2021-11-11,2021-11-12,2021-11-18,dynamic_ensemble,"{'naive': 0.123, 'moving_avg_3': 0.118, 'moving_avg_5': 0.1381, 'median_5': 0.1377, 'ewma_5': 0.1171, 'seasonal_naive': 0.1167, 'drift': 0.1228, 'component_weighted': 0.1266}",4.853271376191751,2842763.3809796544,2447750.7328183902,0.6467946000047959,29.533396467316315,14887892.1052646,14709220.0,10.091609453136305,5400923.063662359,4886900.0,10.75382182930511,5698950.903604979,5214390.0,8.565980359966835,4729169.583893057,4132416.5597891062,22.477922580803327,13403353.119499613,11197740.0,9.210531164902317,6993766.048665984,4714486.573170761,0.5118814000161365,-22552.22360294778,0.0,15217400.775189567
2021-11-18,2021-11-19,2021-11-26,dynamic_ensemble,"{'median_5': 0.2352, 'ewma_5': 0.2374, 'component_weighted': 0.3288, 'moving_avg_5': 0.1987}",29.75855800459114,31984795.739824448,25312955.911906637,0.6155419000133406,29.233469883422558,31686956.521603648,24936900.0,30.72619613616604,32534025.493940953,26004780.0,24.73440738337092,29221561.484876197,21718320.0,28.72293046319443,31400334.18610667,24571665.694599934,30.621765529846535,32612407.181040775,26004780.0,36.76690227713516,38086579.16845363,30925317.347269334,0.4903782999899704,-93947.63943748921,0.0,-10120476.404271279
2021-11-26,2021-11-29,2021-12-03,dynamic_ensemble,"{'moving_avg_3': 0.0981, 'moving_avg_5': 0.0953, 'moving_avg_10': 0.1084, 'median_5': 0.1093, 'ewma_5': 0.109, 'ewma_10': 0.0957, 'seasonal_naive': 0.0777, 'component_additive': 0.1022, 'component_no_residual': 0.1022, 'component_shrunk': 0.1022}",41.36709968659416,58354332.01485923,54686466.31652566,0.8459184000093956,19.81031992491415,25253408.00779174,24238120.0,38.010723886753404,55043241.8302011,50784900.0,51.98018415134879,71058231.93292685,67813125.0,43.22279989679611,60954312.34169255,57138216.54445134,39.718386076449384,54714139.10551824,50784900.0,55.84125847390082,74594741.63847259,71907826.46570253,0.5238287000101991,53944.18898960203,0.0,4784685.177551128
2021-12-03,2021-12-06,2021-12-10,dynamic_ensemble,"{'naive': 0.1449, 'moving_avg_3': 0.165, 'moving_avg_5': 0.1315, 'median_5': 0.1355, 'ewma_5': 0.1562, 'ewma_10': 0.123, 'drift': 0.1438}",63.89535279010074,49704148.111509584,47618679.12895116,0.6166759000043385,74.95988137522474,58077344.351304494,56304920.0,60.96605672742522,47504753.15178472,45320720.0,14.841065609136955,14947369.487572052,12326508.0,36.59012018131989,29807833.75841858,26187268.71355465,67.47251288162221,53976993.45487853,50404200.0,23.2491162900789,19917985.614456642,18720180.01793708,0.46007560001453385,0.0,0.0,0.0
2021-12-10,2021-12-13,2021-12-17,dynamic_ensemble,"{'component_additive': 0.2134, 'component_no_residual': 0.2134, 'component_shrunk': 0.2134, 'component_weighted': 0.2999, 'moving_avg_5': 0.0598}",30.561378806991833,39383382.76714277,35630012.034292616,0.6421373999910429,28.715090895083172,37557992.309041224,33633860.0,25.14263231795336,34138531.69230921,29766980.0,23.205393373871672,32326457.456603948,27670085.0,18.442464158364917,27608706.55321462,22412226.38088549,28.67158424078279,41441361.49233034,34268100.0,17.75637805615911,23884331.57748751,20973866.917952288,0.46224230001098476,-15538.325824163854,0.0,6880198.752560727
2021-12-17,2021-12-20,2021-12-27,dynamic_ensemble,"{'component_weighted': 0.8069, 'moving_avg_5': 0.1931}",59.54213616190367,39533369.38193068,35633437.086869575,0.6059156999981496,105.87230464100958,68468672.753165,65695680.0,68.32024803642226,45290307.49978631,40977740.0,52.79006438721391,34510126.96017214,32097536.0,61.010136147715755,40656925.7310235,36401759.30813898,80.20654616533095,53489036.764312744,48741780.0,46.223698450207955,30209656.18002014,28775349.582287002,0.42936720000579953,-55961.94623251259,0.0,-19763723.63655299
2021-12-27,2021-12-28,2022-01-03,dynamic_ensemble,"{'component_additive': 0.3139, 'component_no_residual': 0.3139, 'component_shrunk': 0.3139, 'moving_avg_5': 0.0583}",21.59960147433132,13103688.740014134,11606449.934799233,0.6038563000038266,12.363312470661494,9175769.669297503,7521520.0,22.580755095481837,14011179.992734374,11954392.0,68.12134077140477,39024171.45378009,37993475.0,39.17122249663884,23080041.457080662,21290995.71608059,39.28939759158384,28841092.62084223,20676400.0,31.868160754813957,18287794.04524874,17735401.200506814,0.45131489998311736,-118443.58419629745,0.0,-48377.48407163471
